OWNER_CIK,OWNER_NAME,Weighted_Return_6M,Weighted_Return_1Y,Weighted_Return_18M,Weighted_SP500_6M,Weighted_SP500_1Y,Weighted_SP500_18M,Weighted_Sector_6M,Weighted_Sector_1Y,Weighted_Sector_18M,Return_vs_SP500_6M,Return_vs_SP500_1Y,Return_vs_SP500_18M,Return_vs_Sector_6M,Return_vs_Sector_1Y,Return_vs_Sector_18M,Pct_Positive_vs_SP500_6M,Pct_Positive_vs_SP500_1Y,Pct_Positive_vs_Sector_6M,Transaction_Count,Min_Transaction_Value,Avg_Transaction_Value,Total_Transaction_Value,Avg_Days_Between_Transactions,Number_of_Companies,Earliest_Transaction_Year,Most_Recent_Transaction_Year,Unique_Transaction_Years,Most_Common_Company,Most_Active_Sector,Most_Common_Company_Cap_Category,0
1376854,Amouyal Philippe,8.29,8.69,10.29,0.1,0.21,0.24,0.11,0.42,0.39,8.19,8.479999999999999,10.049999999999999,8.18,8.27,9.899999999999999,1.0,1.0,1.0,1.0,355800.0,355800.0,355800.0,0.0,1.0,2016.0,2016.0,1.0,WTW,Financials,Large Cap,
1376855,Fajgenbaum Jonas,8.12,8.52,10.09,0.1,0.21,0.24,0.11,0.42,0.39,8.02,8.309999999999999,9.85,8.01,8.1,9.7,1.0,1.0,1.0,1.0,241600.0,241600.0,241600.0,0.0,1.0,2016.0,2016.0,1.0,WTW,Financials,Large Cap,
1377144,ARRIOLA DENNIS V,520.78,579.23,606.15,0.25,0.45,0.64,0.04,0.08,0.19,520.53,578.78,605.51,520.74,579.15,605.9599999999999,1.0,1.0,1.0,1.0,100730.0,100730.0,100730.0,0.0,1.0,2020.0,2020.0,1.0,SRE,Utilities,Large Cap,
1377275,Hagenbuch John J,-0.44,-0.30855559660140375,-0.31,0.01,-0.01,0.0,0.08,0.05,0.02,-0.45,-0.29855559660140374,-0.31,-0.52,-0.35855559660140374,-0.33,0.0,0.0,0.0,2.0,97750.0,338375.0,676750.0,0.0,1.0,2015.0,2015.0,1.0,WYNN,Consumer Discretionary,Large Cap,
1377692,Ortberg Robert Kelly,0.15,0.29,0.54,0.15,0.35,0.28,0.24,0.35,0.3,0.0,-0.06,0.26,-0.09,-0.06,0.24000000000000005,0.0,0.0,0.0,1.0,149.32,149.32,149.32,0.0,1.0,2020.0,2020.0,1.0,RTX,Industrials,Large Cap,
1378160,Hausler Eric L,-0.27,-0.2,-0.19,0.0,-0.04,0.04,0.04,0.08,0.19,-0.27,-0.16,-0.23,-0.31,-0.28,-0.38,0.0,0.0,0.0,1.0,80000.0,80000.0,80000.0,0.0,1.0,2018.0,2018.0,1.0,VICI,Real Estate,Large Cap,
1378406,Gavinet Andres,-0.08497373149888204,0.0700525370022359,0.11997898519910564,0.18500525370022358,0.3149632240984349,0.34990543339597535,0.07506829810290669,0.3099789851991056,0.38497373149888203,-0.2699789851991056,-0.244910687096199,-0.2299264481968697,-0.16004202960178873,-0.2399264481968697,-0.2649947462997764,0.0,0.0,0.0,2.0,5461.83,5467.575,10935.15,92.0,1.0,2020.0,2020.0,1.0,ARE,Real Estate,Large Cap,
1379532,Davis George S,-0.19676485834955282,-0.148753429950769,-0.21086514902873715,0.043681529786665646,0.1097324320370441,0.1256022433818011,0.07555739641771297,0.19718518553855155,0.22719199773562826,-0.24044638813621846,-0.2584858619878131,-0.33646739241053825,-0.2723222547672658,-0.3459386154893206,-0.4380571467643654,0.0,0.0,0.0,4.0,193343.4,314436.0,1257744.0,669.0,2.0,2015.0,2021.0,3.0,INTC,Information Technology,Large Cap,
1379848,Highsmith Carlton L,0.14,0.6,0.72,0.2,0.4,0.57,0.2,0.63,0.74,-0.06,0.19999999999999996,0.15000000000000002,-0.06,-0.030000000000000027,-0.020000000000000018,0.0,1.0,0.0,1.0,23780.0,23780.0,23780.0,0.0,1.0,2020.0,2020.0,1.0,KEY,Financials,Large Cap,
1380809,Munson Eddie R,-0.21104241552839684,-0.28264557872034507,-0.23785765636232928,0.04760603882099208,0.01005751258087706,0.11969086987778577,0.07208483105679367,0.033551401869158864,0.11870596693026599,-0.25864845434938893,-0.29270309130122213,-0.357548526240115,-0.2831272465851905,-0.31619698058950396,-0.3565636232925953,0.0,0.0,0.0,2.0,26880.0,48685.0,97370.0,395.0,1.0,2015.0,2016.0,2.0,HBAN,Financials,Large Cap,
1381047,Sweeney Michael T,-0.04,-0.15,-0.47,-0.03,-0.04,0.03,0.0,-0.03,0.1,-0.010000000000000002,-0.10999999999999999,-0.5,-0.04,-0.12,-0.57,0.0,0.0,0.0,1.0,221200.0,221200.0,221200.0,0.0,1.0,2015.0,2015.0,1.0,FSLR,Information Technology,Large Cap,
1381111,Hambro George A,-0.16,-0.16,-0.01,0.07,0.03,0.08,0.1,0.04,0.17,-0.23,-0.19,-0.09,-0.26,-0.2,-0.18000000000000002,0.0,0.0,0.0,1.0,187980.0,187980.0,187980.0,0.0,1.0,2018.0,2018.0,1.0,FSLR,Information Technology,Large Cap,
1381335,Merchant Rahul N,-0.12,0.04,-0.07,0.03,0.08,0.11,0.07,0.11,0.19,-0.15,-0.04,-0.18,-0.19,-0.07,-0.26,0.0,0.0,0.0,1.0,48960.0,48960.0,48960.0,0.0,1.0,2017.0,2017.0,1.0,JNPR,Information Technology,Large Cap,
1381430,MURPHY MATTHEW J,-0.12,0.34,0.47,0.13,0.16,0.35,0.09,0.27,0.51,-0.25,0.18000000000000002,0.12,-0.21,0.07,-0.040000000000000036,0.0,1.0,0.0,1.0,232740.0,232740.0,232740.0,0.0,1.0,2019.0,2019.0,1.0,EBAY,Consumer Discretionary,Large Cap,
1382435,Levy Andrew C,0.16839471074380163,0.07172429752066117,0.2409699173553719,0.06537719008264463,0.14494611570247934,0.23,0.07559272727272727,0.14505388429752067,0.19548495867768595,0.103017520661157,-0.07322181818181817,0.010969917355371894,0.09280198347107436,-0.0733295867768595,0.045484958677685955,0.5,0.5,0.5,2.0,748100.0,756250.0,1512500.0,179.0,1.0,2016.0,2017.0,2.0,UAL,Industrials,Large Cap,
1382867,Gooden Linda R,0.10123545279619951,0.011946570999806665,0.2484408184058456,0.13626337643047634,0.22815988804767795,0.42225234691716823,0.2793389411789979,0.3169933681752201,0.4535873660822518,-0.03502792363427683,-0.21621331704787128,-0.17381152851132264,-0.17810348838279838,-0.30504679717541344,-0.20514654767640622,0.3333333333333333,0.0,0.0,3.0,35370.0,108617.66666666667,325853.0,882.0,2.0,2015.0,2020.0,2.0,HD,Consumer Discretionary,Mega Cap,
1384151,DeLaney William J III,0.1917245948425237,0.28780246661910097,0.2772072163897666,0.2408622974212618,0.3891988584242177,0.5658108245846498,0.254948527163388,0.42457853429823667,0.5391988584242177,-0.04913770257873812,-0.10139639180511673,-0.28860360819488323,-0.06322393232086432,-0.1367760676791357,-0.2619916420344511,0.5,0.0,0.0,2.0,870300.0,1471650.0,2943300.0,316.0,1.0,2019.0,2020.0,2.0,UNP,Industrials,Large Cap,
1385262,Stratton John G,-0.06363150265013162,0.0031154403710576574,0.19314984452299588,0.15006880830387653,0.24342507773850203,0.41034404151938264,0.04671253886925101,0.20685015547700406,0.33695336793281894,-0.21370031095400815,-0.24030963736744437,-0.21719419699638676,-0.11034404151938262,-0.2037347151059464,-0.14380352340982305,0.0,0.0,0.8333333333333334,6.0,7231.0,125369.55833333335,752217.3500000001,79.0,2.0,2019.0,2020.0,2.0,ABT,Health Care,Mega Cap,
1385286,Jacobs Lew W IV,0.42,0.4,0.02,0.18,0.27,0.26,0.42,0.57,0.49,0.24,0.13,-0.24000000000000002,0.0,-0.16999999999999993,-0.47,1.0,1.0,0.0,1.0,440900.0,440900.0,440900.0,0.0,1.0,2020.0,2020.0,1.0,C,Financials,Large Cap,
1387531,Sanjay Khosla,0.06791950955118103,0.14491268662834655,0.512080490448819,0.03887244140393707,0.023409275166929325,0.14132878471811036,0.029248294269291385,0.07132878471811036,0.10528853949370087,0.029047068147243962,0.12150341146141723,0.3707517057307086,0.038671215281889645,0.0735839019102362,0.4067919509551181,0.5,1.0,0.5,2.0,352.17,548.885,1097.77,454.0,1.0,2016.0,2018.0,2.0,ZTS,Health Care,Large Cap,
1388073,Evans Robert B,-0.10175583226265353,-0.6800000000000002,-0.54,0.07,0.020000000000000004,0.22000000000000003,-0.06,-0.38000000000000006,-0.54,-0.17175583226265353,-0.7000000000000002,-0.76,-0.04175583226265353,-0.3000000000000001,0.0,0.0,0.0,0.0,3.0,395900.0,675012.4666666667,2025037.4,0.0,1.0,2019.0,2019.0,1.0,TRGP,Energy,Large Cap,
1388153,Harty Linda S,0.17550909945758747,0.2715636439622999,0.6155817906366626,0.14816363351413753,0.255236376934025,0.3618363664858625,0.15578182198114998,0.21387276431621235,0.31707274341988745,0.027345465943449943,0.016327267028274917,0.25374542415080015,0.019727277476437488,0.05769087964608757,0.2985090472167752,0.25,0.75,0.25,4.0,15840.0,196206.75,784827.0,114.0,2.0,2019.0,2020.0,2.0,PH,Industrials,Large Cap,
1388397,Johnson Amal M,-0.05,-0.03,0.17,0.03,0.13,0.3,-0.07,-0.02,-0.02,-0.08,-0.16,-0.12999999999999998,0.020000000000000004,-0.009999999999999998,0.19,0.0,0.0,1.0,2.0,109220.0,109220.0,218440.0,0.0,1.0,2022.0,2022.0,1.0,ESS,Real Estate,Large Cap,
1388540,Lederer John Anthony,-0.3080744019749723,-0.2741159444964672,-0.3449101898357027,0.014945092364007831,0.03709457733889504,0.11650463948242104,0.022421043670724436,0.047722822848386824,0.07955052353792458,-0.32301949433898014,-0.31121052183536224,-0.4614148293181237,-0.3304954456456968,-0.321838767344854,-0.4244607133736273,0.0,0.0,0.0,5.0,810000.0,939760.0,4698800.0,227.0,1.0,2015.0,2017.0,3.0,WBA,Consumer Staples,Mid Cap,
1390276,Fairhead Rona Alison,0.11436174536485733,0.004225535974688256,-0.0013695979445529894,0.08806467588237595,0.013979628332780231,-0.023658388438362273,0.10871144965129405,0.01709808358229478,-0.021830623055015413,0.02629706948248138,-0.009754092358091975,0.022288790493809284,0.0056502957135632775,-0.012872547607606522,0.020461025110462425,0.5714285714285714,0.5714285714285714,0.5714285714285714,7.0,109319.0,145293.10857142857,1017051.76,35.0,1.0,2021.0,2021.0,1.0,ORCL,Information Technology,Mega Cap,
1390815,Payne John W R,-0.16494575373344822,-0.049484472844112504,-0.0105665804597899,0.05689548226850808,0.10677562018508462,0.22090420990740062,-0.015816032695465394,0.00805573050155891,0.11522954789963646,-0.2218412360019563,-0.15626009302919713,-0.2314707903671905,-0.14912972103798283,-0.05754020334567141,-0.12579612835942636,0.2,0.2,0.2,5.0,198996.0,304998.87,1524994.35,348.0,1.0,2018.0,2021.0,4.0,VICI,Real Estate,Large Cap,
1390946,Baltimore Thomas J Jr,-0.42,-0.29,-0.06,0.0,0.16,0.32,-0.2,0.01,0.25,-0.42,-0.44999999999999996,-0.38,-0.21999999999999997,-0.3,-0.31,0.0,0.0,0.0,1.0,47910.0,47910.0,47910.0,0.0,1.0,2020.0,2020.0,1.0,PRU,Financials,Large Cap,
1391090,SCHIFELLITE ROBERT,0.14,0.14,0.3,0.15,0.22,0.31,0.19,0.32,0.38,-0.009999999999999981,-0.07999999999999999,-0.010000000000000009,-0.04999999999999999,-0.18,-0.08000000000000002,0.0,0.0,0.0,1.0,829.6,829.6,829.6,0.0,1.0,2016.0,2016.0,1.0,BR,Industrials,Large Cap,
1391093,DESCHUTTER DOUGLAS RICHARD,0.14,0.2,0.43,0.1,0.25,0.44,0.0,0.2,0.35,0.04000000000000001,-0.04999999999999999,-0.010000000000000009,0.14,0.0,0.08000000000000002,1.0,0.0,1.0,1.0,1246.63,1246.63,1246.63,0.0,1.0,2020.0,2020.0,1.0,BR,Industrials,Large Cap,
1391297,Access Industries Holdings LLC,-0.34470671554556415,-0.25026370150860583,-0.4809127891780606,0.0522471084498353,0.13058505511454954,0.06870221491217135,0.014096386540536984,0.10669036849738188,-0.015002391653286677,-0.39695382399539947,-0.38084875662315537,-0.5496150040902319,-0.3588031020861011,-0.3569540700059877,-0.4659103975247739,0.043478260869565216,0.0,0.043478260869565216,23.0,84.03,23510493.896956522,540741359.63,107.0,1.0,2016.0,2022.0,4.0,LYB,Materials,Large Cap,
1392152,Seaton David Thomas,-0.28,0.18,0.57,0.26,0.46,0.65,-0.08,0.44,0.61,-0.54,-0.28,-0.08000000000000007,-0.2,-0.26,-0.040000000000000036,0.0,0.0,0.0,1.0,98472.0,98472.0,98472.0,0.0,1.0,2020.0,2020.0,1.0,COP,Energy,Large Cap,
1393014,Angelakis Michael J,-0.09161791310308039,0.21512230702169294,0.39754067943882043,0.06996624266127108,0.04501318555570956,0.052161765254043146,0.06421539338988749,0.3533849657522969,0.4857346328654184,-0.16158415576435148,0.1701091214659834,0.3453789141847773,-0.1558333064929679,-0.13826265873060395,-0.08819395342659797,0.16666666666666666,0.5,0.0,6.0,75174.0,460541.8333333333,2763251.0,437.0,3.0,2015.0,2021.0,2.0,DUK,Utilities,Large Cap,
1393486,CHUGG JULIANA L,2.0057042942848122,2.3935926744553204,1.6374958951689298,-0.07517208714872119,0.0020520997789706397,0.030474423744868973,-0.0835944111146195,-0.09349952636564574,0.0036297758130723057,2.0808763814335336,2.3915405746763496,1.6070214714240607,2.0892987053994316,2.487092200820966,1.6338661193558575,1.0,1.0,1.0,2.0,100006.5,174185.0,348370.0,1193.0,2.0,2018.0,2022.0,2.0,CZR,Consumer Discretionary,Mid Cap,
1394212,Lucresca SE,-0.009990094997973976,0.16503219125658458,0.21,0.22999009499797396,0.41,0.6199851424969609,0.14001485750303905,0.17003466750709106,0.25501238125253256,-0.23998018999594795,-0.2449678087434154,-0.40998514249696094,-0.15000495250101303,-0.005002476250506482,-0.04501238125253257,0.0,0.0,0.0,2.0,199800000.0,199899000.0,399798000.0,74.0,1.0,2020.0,2020.0,1.0,KDP,Consumer Staples,Large Cap,
1395482,Duffin Neil W,-0.14,0.41,0.34,0.41,0.63,0.87,0.36,1.06,1.07,-0.55,-0.22000000000000003,-0.53,-0.5,-0.6500000000000001,-0.73,0.0,0.0,0.0,1.0,1092300.0,1092300.0,1092300.0,0.0,1.0,2020.0,2020.0,1.0,XOM,Energy,Mega Cap,
1395526,Bensen Peter J,0.13008577108775915,0.2354490201647259,0.41950298210735587,0.05184265833570008,-0.03801533655211587,0.0533087191138881,0.06435274069866516,0.013909116728202213,0.09839988639591024,0.07824311275205907,0.27346435671684177,0.3661942629934678,0.06573303038909399,0.2215399034365237,0.32110309571144563,1.0,1.0,0.6666666666666666,3.0,278750.0,293416.6666666667,880250.0,686.0,2.0,2018.0,2021.0,2.0,LW,Consumer Staples,Large Cap,
1395641,Thomas Bradley A,0.3857725179832176,0.848915373058054,1.3718619054658454,0.06063999917767453,0.15209872590318707,0.20361790360385143,0.04392772276814658,0.11125585561331883,0.17438920242421146,0.32513251880554306,0.6968166471548669,1.168244001861994,0.341844795215071,0.7376595174447351,1.197472703041634,0.8333333333333334,1.0,1.0,6.0,24851.45,66315.99666666667,397895.98000000004,147.0,1.0,2015.0,2017.0,3.0,PODD,Health Care,Large Cap,
1396130,Will W Anthony,-0.356835536880749,-0.3264726997920303,-0.4156997048047924,0.06251458773885425,0.1112829102844656,0.16605111245419388,0.09961270098011518,0.12981372028014665,0.18340308087809504,-0.41935012461960325,-0.4377556100764959,-0.5817508172589863,-0.4564482378608642,-0.45628642007217696,-0.5991027856828874,0.0,0.0,0.0,3.0,503922.84,680534.9866666667,2041604.96,235.0,1.0,2014.0,2016.0,3.0,CF,Materials,Large Cap,
1396415,Masters J Kent,0.05617397395284482,0.01601315560314004,-0.2543728084361514,-6.432733988190852e-05,0.08951754495088571,0.0,-0.04000000000000001,0.044758772475442854,-0.01504824550491143,0.05623830129272673,-0.07350438934774567,-0.2543728084361514,0.09617397395284483,-0.028745616872302815,-0.23932456293123996,0.5,0.5,0.5,2.0,993570.8,996776.8,1993553.6,441.0,1.0,2022.0,2023.0,2.0,ALB,Materials,Large Cap,
1396538,Kadre Manuel,-0.05062179328234375,0.17000000000000004,0.18906731007648442,0.05291880447843751,0.15968910335882813,0.07937820671765626,0.09260790783726565,0.14614850559804687,0.1519861145549219,-0.10354059776078126,0.010310896641171907,0.10968910335882816,-0.1432297011196094,0.023851494401953166,0.03708119552156253,0.0,0.5,0.0,2.0,169330.0,262145.0,524290.0,6.0,1.0,2018.0,2018.0,1.0,HD,Consumer Discretionary,Mega Cap,
1396809,Hagen Thomas B,-0.08,0.15,0.21,0.01,-0.15,-0.1,0.05,-0.15,-0.16,-0.09,0.3,0.31,-0.13,0.3,0.37,0.0,1.0,0.0,1.0,74064.0,74064.0,74064.0,0.0,1.0,2021.0,2021.0,1.0,ERIE,Financials,Large Cap,
1396850,Vorsheck Elizabeth A,-0.2476716429849244,-0.163453423777508,-0.070787442580142,0.12515182672847,0.17749150731866242,0.3445218726643564,0.12406073069138801,0.031079772461965194,0.162485845531104,-0.3728234697133944,-0.3409449310961704,-0.41530931524449843,-0.3717323736763124,-0.19453319623947318,-0.233273288111246,0.5,0.5,0.5,2.0,27000.0,96012.08,192024.16,275.0,1.0,2019.0,2020.0,2.0,ERIE,Financials,Large Cap,
1397863,Pike Lynn Ann,-0.28,-0.08,0.22,0.0,0.16,0.32,-0.2,0.01,0.25,-0.28,-0.24,-0.1,-0.08000000000000002,-0.09,-0.03,0.0,0.0,0.0,1.0,132870.0,132870.0,132870.0,0.0,1.0,2020.0,2020.0,1.0,AXP,Financials,Mega Cap,
1399072,Sweet Thomas W,-0.10519571376126453,-0.2427217754504083,-0.32350837091065254,-0.03873283045529165,0.04239795246902036,0.11773843415137598,-0.07366463714509348,0.14746614577921852,0.3462406056701924,-0.06646288330597289,-0.28511972791942863,-0.4412468050620285,-0.03153107661617105,-0.3901879212296268,-0.6697489765808449,0.16666666666666666,0.0,0.16666666666666666,6.0,12394.0,24061.5,144369.0,2.0,1.0,2022.0,2022.0,1.0,TRMB,Information Technology,Large Cap,
1400395,Adkins Rodney C,0.09192955380666945,0.10818086476070292,0.41294429617755646,0.06329652714420922,0.023980013812979085,0.10659305428841842,0.02068348666876988,-0.046813891423163174,0.015799149052276164,0.02863302666246023,0.08420085094772384,0.30635124188913804,0.07124606713789958,0.1549947561838661,0.3971451471252803,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,21652.0,195468.33333333334,586405.0,330.0,2.0,2016.0,2017.0,2.0,GWW,Industrials,Large Cap,
1400563,Dockendorff Charles J,0.205278028034858,0.45232169052351967,0.47562710279619214,0.09961269612946368,0.13598684105601733,0.1592922533286898,0.1264070422865103,0.1698630788109278,0.15617995981636093,0.10566533190539433,0.31633484946750234,0.31633484946750234,0.0788709857483477,0.2824586117125919,0.31944714297983123,0.6666666666666666,1.0,0.6666666666666666,3.0,494700.0,499523.3666666667,1498570.1,381.0,3.0,2016.0,2018.0,3.0,BSX,Health Care,Large Cap,
1400568,Wendell Amy McBride,0.03,0.23,0.29,0.05,0.02,0.09,0.07,0.07,0.07,-0.020000000000000004,0.21000000000000002,0.19999999999999998,-0.04000000000000001,0.16,0.21999999999999997,0.0,1.0,0.0,1.0,199836.0,199836.0,199836.0,0.0,1.0,2018.0,2018.0,1.0,HOLX,Health Care,Large Cap,
1401333,Georgiadis Mary Margaret Hastings,-0.18,-0.12,0.11,0.18,0.25,0.32,0.19,0.25,0.31,-0.36,-0.37,-0.21000000000000002,-0.37,-0.37,-0.2,0.0,0.0,0.0,1.0,250701.0,250701.0,250701.0,0.0,1.0,2016.0,2016.0,1.0,MCD,Consumer Discretionary,Mega Cap,
1401335,Minetti Carlos,-0.38,0.08,0.56,-0.01,0.19,0.36,-0.19,0.0,0.22,-0.37,-0.11,0.20000000000000007,-0.19,0.08,0.3400000000000001,0.0,0.0,0.0,1.0,221220.0,221220.0,221220.0,0.0,1.0,2020.0,2020.0,1.0,DFS,Financials,Large Cap,
1401656,Heel Joachim,-0.21827910800343375,0.0022559600352411585,0.2624929537171536,-0.015919940781107027,0.08993237870713877,0.16602423194252935,-0.02007714763664517,0.1457820088438636,0.3079200243174774,-0.20235916722232672,-0.08767641867189761,0.09646872177462423,-0.19820196036678858,-0.14352604880862246,-0.045427070600323805,0.0,0.5,0.0,4.0,99434.4,125095.21250000001,500380.85000000003,69.0,1.0,2015.0,2016.0,2.0,ZBRA,Information Technology,Large Cap,
1401842,CURTIN TERRENCE R,-0.02,0.06,-0.17,0.15,0.11,0.07,0.11,0.1,0.05,-0.16999999999999998,-0.05,-0.24000000000000002,-0.13,-0.04000000000000001,-0.22000000000000003,0.0,0.0,0.0,1.0,524550.0,524550.0,524550.0,0.0,1.0,2021.0,2021.0,1.0,DD,Materials,Large Cap,
1402226,Geissler Werner,-0.21,-0.23,-0.22,0.03,0.06,0.13,0.15,0.16,0.23,-0.24,-0.29000000000000004,-0.35,-0.36,-0.39,-0.45,0.0,0.0,0.0,1.0,3970200.0,3970200.0,3970200.0,0.0,1.0,2018.0,2018.0,1.0,PM,Consumer Staples,Mega Cap,
1402861,Phelan Daniel J,-0.0024083454451216107,0.08333848542201622,0.15611164121503046,0.06433977842368768,0.13296076578360305,0.1914842665113271,0.11392934502958098,0.23337020001872397,0.34851868247415696,-0.0667481238688093,-0.049622280361586835,-0.035372625296296645,-0.11633769047470259,-0.15003171459670775,-0.1924070412591265,0.2727272727272727,0.2727272727272727,0.13636363636363635,22.0,5008.47,11623.411818181818,255715.06,98.0,1.0,2015.0,2021.0,7.0,TEL,Information Technology,Large Cap,
1403297,Oliver George,-0.21,-0.22,-0.07,0.05,0.01,0.09,0.05,-0.03,0.03,-0.26,-0.23,-0.16,-0.26,-0.19,-0.1,0.0,0.0,0.0,1.0,1004640.0,1004640.0,1004640.0,0.0,1.0,2017.0,2017.0,1.0,JCI,Industrials,Large Cap,
1403382,"Oaktree Holdings, Inc.",0.33,0.28,0.34,0.41,0.63,0.87,0.09,0.13,0.23,-0.07999999999999996,-0.35,-0.53,0.24000000000000002,0.15000000000000002,0.11000000000000001,0.0,0.0,1.0,1.0,6180000.0,6180000.0,6180000.0,0.0,1.0,2020.0,2020.0,1.0,VST,Utilities,Large Cap,
1403525,"Oaktree Capital Group Holdings GP, LLC",0.33,0.28,0.34,0.41,0.63,0.87,0.09,0.13,0.23,-0.07999999999999996,-0.35,-0.53,0.24000000000000002,0.15000000000000002,0.11000000000000001,0.0,0.0,1.0,1.0,6180000.0,6180000.0,6180000.0,0.0,1.0,2020.0,2020.0,1.0,VST,Utilities,Large Cap,
1403528,"Oaktree Capital Group, LLC",0.33,0.28,0.34,0.41,0.63,0.87,0.09,0.13,0.23,-0.07999999999999996,-0.35,-0.53,0.24000000000000002,0.15000000000000002,0.11000000000000001,0.0,0.0,1.0,1.0,6180000.0,6180000.0,6180000.0,0.0,1.0,2020.0,2020.0,1.0,VST,Utilities,Large Cap,
1403694,Claflin Bruce L.,0.17061009827186907,0.14206100982718692,0.37007587665205793,0.01694642358524858,0.017175596069125238,0.11435119213825048,0.044885413758061675,0.048473211792624295,0.09717559606912524,0.15366367468662048,0.12488541375806168,0.2557246845138075,0.1257246845138074,0.09358779803456263,0.2729002805829327,0.5,1.0,0.5,2.0,100479.8,140029.9,280059.8,177.0,1.0,2018.0,2018.0,1.0,IDXX,Health Care,Large Cap,
1408467,Carter-Miller Jocelyn,-0.16,0.01,-0.21,-0.07,0.01,0.0,-0.16,0.0,0.08,-0.09,0.0,-0.21,0.0,0.01,-0.29,0.0,0.0,0.0,1.0,224970.64,224970.64,224970.64,0.0,1.0,2022.0,2022.0,1.0,IPG,Communication Services,Large Cap,
1409902,Donahue Paul D,-0.09,-0.02,-0.12,0.11,0.32,0.44,0.19,0.34,0.44,-0.2,-0.34,-0.56,-0.28,-0.36000000000000004,-0.56,0.0,0.0,0.0,1.0,249728.0,249728.0,249728.0,0.0,1.0,2023.0,2023.0,1.0,GPC,Consumer Discretionary,Large Cap,
1411075,Tanner Bruce L,-0.16978189423364207,-0.18489094711682103,-0.2980295787272184,-0.10452494771437108,-0.03707947415596057,-0.009415894831192113,-0.20802957872721842,-0.18686136838960263,-0.2686136838960263,-0.06525694651927098,-0.14781147296086045,-0.2886136838960263,0.03824768449357635,0.001970421272781603,-0.029415894831192113,0.5,0.5,1.0,2.0,1008.48,1606.56,3213.12,105.0,1.0,2022.0,2022.0,1.0,AMT,Real Estate,Large Cap,
1411359,Gottlieb Scott,0.07830062504200552,0.10390483231399962,0.11934000940923449,0.11311076013172927,0.1460736608643054,0.17178304993615162,0.07901203037838563,0.10644431749445528,0.14355131393238793,-0.03481013508972375,-0.04216882855030578,-0.05244304052691713,-0.0007114053363801026,-0.0025394851804556584,-0.02421130452315344,0.4,0.4,0.4,5.0,37000.0,59516.0,297580.0,393.0,1.0,2019.0,2023.0,3.0,PFE,Health Care,Large Cap,
1411393,Shaheen Gabriel,0.11483274660640039,0.37162588552305614,1.0447704521419154,0.16133759253625396,0.21666116157445636,0.4411730192533357,0.187742622452084,0.27041244730322916,0.4989750387529518,-0.04650484592985357,0.15496472394859978,0.6035974328885798,-0.07290987584568362,0.10121343821982698,0.5457954133889636,0.0,0.6666666666666666,0.0,3.0,80885.0,115045.0,345135.0,145.0,1.0,2019.0,2020.0,2.0,STLD,Materials,Large Cap,
1411764,Alvarez Jose B,0.2639344912849564,0.6723065724474583,0.7852403542808548,0.10163457522814313,0.15722065769841403,0.24363719290330835,0.09235138942440194,0.12263799794576713,0.1580465251785359,0.16229991605681326,0.5150859147490443,0.5416031613775465,0.17158310186055445,0.5496685745016912,0.6271938291023189,0.75,1.0,0.75,4.0,29983.24,51469.335,205877.34,822.0,1.0,2016.0,2022.0,4.0,URI,Industrials,Large Cap,
1412439,James Renee Jo,-0.03,-0.06,-0.02,0.08,0.13,0.09,0.16,0.26,0.16,-0.11,-0.19,-0.11,-0.19,-0.32,-0.18,0.0,0.0,0.0,1.0,12961.52,12961.52,12961.52,0.0,1.0,2017.0,2017.0,1.0,ORCL,Information Technology,Mega Cap,
1412673,Eck Dennis K,0.17356922187937865,-0.05786436990848973,-0.13731910385642368,0.1019538747408216,0.1494797170470468,0.26416789095811977,0.0921356300915103,0.12460978778528511,0.3194797170470468,0.07161534713855705,-0.20734408695553652,-0.4014869948145434,0.08143359178786835,-0.18247415769377484,-0.45679882090347046,1.0,0.0,1.0,3.0,1172450.0,1765193.3333333333,5295580.0,6.0,1.0,2016.0,2016.0,1.0,ULTA,Consumer Discretionary,Large Cap,
1413084,Hilal Paul C,86429424571778.31,105452168735901.64,102970941236233.38,0.1475938625016586,0.053759929159479414,0.03308303332891041,0.1265415166644552,0.024812274996682808,0.0,86429424571778.17,105452168735901.6,102970941236233.34,86429424571778.19,105452168735901.61,102970941236233.38,0.6,0.6,0.6,10.0,1116117.1,16928950.693,169289506.93,260.0,2.0,2017.0,2023.0,2.0,CSX,Industrials,Large Cap,
1413122,Muncrief Richard E,-0.07961902951638744,-0.15877644119803405,-0.1715523936242431,0.10240801585793033,0.1709691259130529,0.247781790534119,0.06012409373557444,0.027698699323865643,0.03647514052189969,-0.18202704537431777,-0.32974556711108693,-0.4193341841583621,-0.13974312325196186,-0.1864751405218997,-0.20802753414614278,0.0,0.0,0.0,4.0,265000.0,460337.5,1841350.0,127.0,1.0,2023.0,2024.0,2.0,DVN,Energy,Large Cap,
1413378,Viking Global Equities II LP,37.804444657333335,44.79444443833333,55.44888904044444,0.05333333377777777,0.04777777622222222,0.16555555633333333,0.02777777877777778,-2.5555555588363532e-09,0.06555555533333335,37.751111323555556,44.74666666211111,55.28333348411111,37.77666687855556,44.79444444088888,55.38333348511111,1.0,1.0,1.0,3.0,10000000.0,15000000.0,45000000.0,143.0,1.0,2018.0,2019.0,2.0,AXON,Industrials,Large Cap,
